Date	Sulfate	Nitrate	Ammonium	Nitrous	Nitric	SO2	Ammonmix	NAXC	NAXU	MGXC	MGXU	ALXC	ALXU	SIXC	SIXU	PHXC	PHXU	SUXC	SUXU	CLXC	CLXU	KPXC	KPXU	CAXC	CAXU	TIXC	TIXU	VAXC	VAXU	CRXC	CRXU	MNXC	MNXU	FEXC	FEXU	COXC	COXU	NIXC	NIXU	CUXC	CUXU	ZNXC	ZNXU	GAXC	GAXU	ASXC	ASXU	SEXC	SEXU	BRXC	BRXU	RBXC	RBXU	SRXC	SRXU	YTXC	YTXU	ZRXC	ZRXU	MOXC	MOXU	PDXC	PDXU	AGXC	AGXU	CDXC	CDXU	INXC	INXU	SNXC	SNXU	SBXC	SBXU	BAXC	BAXU	LAXC	LAXU	AUXC	AUXU	HGXC	HGXU	TLXC	TLXU	PBXC	PBXU	URXC	URXU	totalpm2	totalpm2unc	OC	Prec_OC	EC	Prec_EC
Jan-02	1.538916462	1.98	1.146463063	0.840186369	0.16389515	8.06037285	4.286368408	0.507518418	0.081381446	0.056067178	0.015156267	0.037542036	0.006143242	0.061579215	0.003919345	0.110996718	0.004712021	0.728454951	0.006899221	0.042488924	0.00563681	0.069337168	0.002165181	0.074526263	0.002084445	0.002759688	0.014811306	0.001922974	0.006297374	0.000822035	0.001504617	0.012462635	0.000572489	0.087576065	0.001122958	0.000594507	0.001732145	0.000308263	0.000822035	0.148957111	0.001027544	0.024352781	0.00054313	0.001570674	0.00164407	0.000168811	0.005335887	0.000249546	0.000741299	0.002656934	0.000300923	0.000381659	0.000748639	0	0.000763318	0	0.001042223	0.000888091	0.001130298	0.000447715	0.00162939	0.00019083	0.002194539	0.001100939	0.002774367	0	0.002950518	0	0.003625761	0	0.005409283	0	0.006128563	0	0.027516147	0.007023994	0.035031894	0.001805541	0.002253256	0.000645884	0.001328467	0	0.001409203	0.029417103	0.000976166	0.001064241	0.001724805	13.40503902	1.26	3.53	0.37	0.6	0.26
Jan-02	2.024101739	2.15	0.995560644	3.138381363	0.312388617	23.57044849	5.81399084	0	0.948125343	0.06843654	0.02058537	0.050729954	0.010578497	0.111570086	0.005592278	0.036363583	0.004524787	0.883993205	0.01045453	0.720963139	0.011287862	0.17568845	0.003333328	0.202355078	0.00311983	0	0.01583331	0	0.006790624	0.000847106	0.001666664	0.01038566	0.000578512	0.222926673	0.001611568	0.001356747	0.003698342	0	0.000922864	0.087644501	0.000847106	1.495776061	0.002782365	0	0.002982089	0.011983454	0.020791981	0.001515149	0.000282369	0.039717573	0.000805784	0.000509641	0.001694212	0.002844348	0.000282369	0.000764462	0.001480714	0.000902203	0.001129475	0.000358126	0.001604681	0	0.001969694	0	0.002685947	0.026460017	0.001439392	0	0.003360877	0.010358112	0.001818179	0.010468304	0.002059226	0.037947603	0.009022025	0	0.033539896	0	0.049793316	0.001287877	0.00146694	0.000151515	0.00335399	0.122375855	0.001639116	0.000309917	0.001900824	29.45174779	1.26	9.66	0.64	2.06	0.31
Jan-02	1.603751868	2.51	1.014515975	3.136171099	0.087819318	8.200321646	4.880910384	0.31696248	0.326590107	0.010075749	0.054075754	0.005426481	0.025486954	0.138105681	0.00590261	0.029800131	0.004019097	0.778360368	0.007029918	0.406600937	0.008626354	0.109852972	0.002583705	0.205681118	0.003017823	0	0.017798856	0	0.010215787	0	0.002940802	0.005993635	0.00058816	0.235061134	0.001652451	0.001078294	0.003851051	0.000399109	0.000819224	0.030185236	0.000546149	0.104517517	0.000833227	0	0.001680458	0.003472948	0.005237429	0.001491407	0.000273075	0.009571612	0.000350096	0.000280076	0.000840229	0.001463399	0.000287078	0.00014704	0.001106302	4.20115E-05	0.001190325	0.00231063	0.000581159	0.000868237	0.00216359	0.002541693	0.002877785	0	0.002716741	0	0.003654997	0	0.005377467	0	0.006077658	0.041738388	0.00934755	0.024380652	0.035163594	0	0.004334183	0	0.001344367	0	0.001421388	0.028217699	0.000980267	0.000322088	0.001806493	24.27142223	1.26	8.18	0.58	2.73	0.33
Jan-02	2.009714888	3.79	1.662053571	2.262532967	0.106521216	8.748018152	3.089516786	0.267400396	0.302943262	0.083096154	0.016571079	0.04357045	0.006920094	0.076678214	0.004705113	0.037647786	0.003920928	0.8798218	0.007264035	0.179860524	0.007325944	0.062363388	0.002194344	0.224242675	0.003026681	0	0.015112769	0	0.006383546	0.000577821	0.00145831	0.003549471	0.000440245	0.144792296	0.001313855	0.001135005	0.00251077	0.000302668	0.000770428	0.051240335	0.00063973	0.115495399	0.000846095	0	0.001623402	0.000942398	0.00472575	0.000550306	0.000749791	0.004932114	0.000282032	0.000110061	0.000749791	0.000550306	0.00081858	0	0.001073096	0	0.001162521	0.001561492	0.001719705	0.000852974	0.002249374	0.000612215	0.002668982	0.002049889	0.002834074	0.002627709	0.003700806	0.003432532	0.005186631	0.001417037	0.005922665	0.021565103	0.027363949	0	0.034524801	0	0.004436839	0	0.001320734	0.000694761	0.001355128	0.025520425	0.00093552	0.000337062	0.001760978	18.0665346	1.26	4.55	0.42	1.25	0.28
Jan-02	0.996180315	2.71	1.027974589	1.113272319	0.195057861	16.15150508	3.634847977	0.016725933	0.255882335	0.054130567	0.012549688	0.039066752	0.00484668	0.025050489	0.003589616	0.013031562	0.002674753	0.44354102	0.005119043	0.017068134	0.003624534	0.055806652	0.001913531	0.059675615	0.00183671	0	0.0147705	0	0.006236434	0	0.001375787	0.001683069	0.00039807	0.04966799	0.000872961	0.000593613	0.001215162	0.00018856	0.000740271	0.019596229	0.000460923	0.037425585	0.000565679	0.000810108	0.00151546	0.000272364	0.00348486	0.000635516	0.000726304	0.002884263	0.000286331	0.000314266	0.000712336	0	0.000726304	0.000314266	0.0009847	0.000712336	0.001075488	6.98369E-06	0.001557362	0.001278015	0.002081139	0.000572662	0.00250016	0.002472226	0.002611899	0.000761222	0.00314266	0.002884263	0.004797794	0	0.005426326	0.025148261	0.026517064	0.009616539	0.032823334	0.001075488	0.002381438	0.001564346	0.000439972	0.000258396	0.001222145	0.017927128	0.000817092	0.000621548	0.001634183	10.96399246	1.26	2.54	0.34	0.43	0.26
Jan-02	1.227885167	2.46	1.037188562	1.303152663	0.268599893	13.96700952	2.884269791	0	0.260181497	0.102679721	0.012364211	0.039079492	0.005524435	0.037466468	0.003731417	0.02299771	0.002969903	0.57025598	0.005870577	0.039501786	0.004624464	0.066971658	0.002042241	0.101219	0.002215312	0	0.014385684	0	0.006147491	0	0.00138457	0.001218422	0.000394602	0.079356637	0.001031505	0.000269991	0.001585333	4.846E-05	0.000747668	0.039494863	0.000581519	0.033485829	0.000553828	0.000851511	0.001502259	7.61514E-05	0.004873687	0.000955353	0.0002423	0.002173775	0.000276914	0.000214608	0.000685362	0.000692285	0.000726899	0	0.000955353	0	0.001031505	0.000131534	0.001502259	0	0.002097624	0.000899971	0.002706835	0.001716867	0.002506072	0.000706131	0.003136051	0.006583631	0.001682253	0.002263772	0.005621355	0.025358402	0.025732236	0.008473569	0.032170487	0.001225345	0.002360692	0.000636902	0.001232267	0	0.00128765	0.026604515	0.000899971	0.000989968	0.001592256	11.74392391	1.26	3.58	0.38	0.58	0.26
Jan-02	2.507062639	2.26	1.556554645	0.937262289	0.222627038	16.37580716	2.242551233	0.210975745	0.258748278	0.07697455	0.016120288	0.030274857	0.005751807	0.066052345	0.003938362	0.119569764	0.005163476	1.093590949	0.007523724	0.018598203	0.021297607	0.036116644	0.001612721	0.065879306	0.001889583	0.00442287	0.014694449	0.00174423	0.006229394	0.000719841	0.001439682	0.001661172	0.000408371	0.045931401	0.000858272	0.000235333	0.001190506	6.22939E-05	0.000775214	0.103068791	0.000851351	0.058999286	0.00067139	8.99801E-05	0.001550427	0	0.001868818	0.001003625	0.000242254	0.002242582	0.000214568	0.000235333	0.000692155	0.000692155	0.000789057	0.000969017	0.001031311	0.000352999	0.001128213	0.000456822	0.001640407	0	0.002104151	0	0.002540209	0.000685233	0.002747855	0	0.003578441	0.000754449	0.005073496	0	0.005911003	0	0.027347041	0.00344001	0.034607747	0	0.003066246	0	0.001232036	0.00026994	0.001093605	0.006900785	0.000705998	0	0.001661172	11.1298513	1.26	1.63	0.31	0.29	0.25
Jan-02	1.801861041	1.71	1.037972341	0.931615739	0.10535946	0.088753893	2.734224736	0.211079221	0.251239727	0.056657484	0.015237614	0.026001353	0.006867363	0.087898072	0.00436255	0.001280238	0.008906003	0.736227234	0.006498599	0.204295352	0.006943899	0.057221067	0.001920357	0.173186963	0.002713548	0	0.015432433	0	0.009093864	0	0.00270659	0.003068396	0.000521836	0.192460109	0.001502888	0.00165596	0.00321451	0	0.000786233	0.00359719	0.000361806	0.036340666	0.000570541	0.000911474	0.001419394	0.002129091	0.002337826	0.000250481	0.000674908	0.004000743	0.000278313	0	0.000654035	0.000855811	0.000236566	0.00028527	0.000911474	0.000431385	0.001015841	0.001669875	0.000494005	0	0.001899483	0.001475057	0.002630054	0.000494005	0.002407404	0	0.003158848	0	0.004981795	0.002762252	0.005677577	0.019871518	0.025465601	0.026091805	0.032165977	0.001829905	0.00232391	0.000598372	0.001203702	0	0.001043672	0.010589794	0.000702739	0	0.00149593	12.51015062	1.26	3.54	0.38	1.07	0.28
Jan-02	1.708496206	2.78	1.36989019	0.753141764	0.226309322	2.694359603	2.924998621	0.147280758	0.253738361	0.067457815	0.014465376	0.024554672	0.005746982	0.055025156	0.003572448	0.005416074	0.009170859	0.738051573	0.006098149	0.002512194	0.015464851	0.04510469	0.001735575	0.090614572	0.002079989	0.004072186	0.014357325	0.001857133	0.006071136	0.000817138	0.001343889	0.003153749	0.000398439	0.074710763	0.000985969	0.000303894	0.001485706	0.000445712	0.000709087	0.01643056	0.000425452	0.020354175	0.000465971	0	0.001539732	0.00109402	0.001749081	0.000594282	0.000749606	0.002052976	0.00020935	0.000276882	0.000742853	0	0.000776619	0.000628049	0.001033241	0.000817138	0.001148046	0.000391686	0.00166129	0	0.002025963	0.001708562	0.002633752	0	0.002572973	0	0.003545435	0.001067007	0.005125686	0	0.005767241	0.005976591	0.026715699	0	0.033502675	0.000803632	0.002201546	0.000364673	0.001316876	0.000486231	0.00111428	0.005821267	0.000695581	0.00092519	0.001735575	11.46695067	1.26	2.63	0.34	0.66	0.26
Jan-02	2.68394417	3.74	1.915082482	2.18689105	0.10908205	22.86834353	2.352890228	0	0.316163982	0.037219023	0.057510849	0.026223282	0.007540928	0.083324825	0.004717416	0	0.011890663	1.151951315	0.008172229	0.252506618	0.009282209	0.05866939	0.002032651	0.23055676	0.003073258	0	0.014804361	0	0.006257513	0.001366663	0.001422162	0.002996947	0.000416243	0.116207988	0.001193229	0.000756174	0.002074275	0.000541115	0.000728424	0.012487277	0.000402368	0.070247871	0.0006868	0.001096105	0.001637221	0.008678658	0.001519285	0.000721487	0.000742299	0.002816575	0.000284432	0.000339931	0.00071455	0.001220978	0.000270558	0	0.001047544	0.000534178	0.001144667	0.001082231	0.00166497	0	0.002025714	0.00113773	0.0028027	0.001276477	0.002927573	0	0.003440939	0.000568865	0.005230782	0	0.005785772	0.02088844	0.026861521	0	0.033937644	0	0.003232817	2.08121E-05	0.001290352	0	0.001387475	0.024107382	0.000908796	0	0.001699657	17.12144442	1.26	2.73	0.34	0.74	0.27
Jan-02	3.456118587	6.84	3.192991639	2.429460169	0.17654287	26.76653152	1.574828257	0.258443103	0.334783566	0.024720706	0.056355901	0.01985105	0.022971003	0.049427358	0.004511283	0.0203078	0.004876683	1.46153619	0.009387966	0.339126203	0.011474961	0.083156575	0.002269695	0.083901429	0.002157265	0	0.014897071	0	0.006317201	0.000421615	0.001447546	0.005733967	0.000477831	0.14514104	0.001335115	0.000660531	0.002508611	0.000288104	0.000779988	0.043067995	0.000604315	0.073578883	0.000723773	0	0.001679434	0.00239618	0.006907463	0.001517815	0.000267023	0.003808591	0.000379454	0.000744854	0.000758907	0.000878365	0.00027405	0	0.001110253	0.000527019	0.001166469	0	0.001686461	0.001236738	0.002290776	0.000576207	0.002712391	0.004237233	0.000969715	0	0.003583729	0.005368567	0.005438836	0.005213975	0.005839371	0.012325218	0.027489312	0	0.035113521	0.000217835	0.003337787	0.003169141	0.000498911	0.000674584	0.001609165	0.038662116	0.001068092	0	0.001749703	23.52612932	1.26	3.7	0.38	0.5	0.26
Jan-02	3.696794052	7.49	3.690436369	1.678942299	0.220035999	9.590944846	0.875087781	0.064701865	0.305302836	0.056421673	0.057542727	0.03271634	0.006846946	0.036462648	0.003540545	0.008031858	0.013587463	1.719257484	0.009635391	0.206997721	0.011579498	0.056024337	0.001944107	0.019987406	0.001553866	0.004924125	0.014531135	0.001858964	0.006165799	0.001035911	0.001426151	0.001482914	0.000397336	0.047687382	0.00087272	0.000617289	0.001206198	0.000439907	0.00076629	0.008308574	0.00039024	0.037853323	0.000574718	0.000823053	0.001497104	0.001539676	0.00227049	0.002213728	0.000269621	0.009493486	0.000383145	0.000517955	0.000801767	0.000617289	0.0007521	0.001064292	0.000333478	0	0.001064292	0.000830148	0.001568057	0	0.002213728	0.000290907	0.002710397	0	0.002831017	0.000262525	0.003391544	0.004533884	0.005179555	0.008244716	0.001993774	0.004846077	0.026997543	0	0.033950918	0.001681582	0.002490444	0.003689546	0.000482479	0	0.001092673	0.009358675	0.000723719	0	0.001624819	23.61309441	1.26	3.16	0.36	0.46	0.26
Jan-02	4.73158866	3.42	2.648650353	0.78714101	0.360160755	3.44460181	0.952687378	0.080824502	0.321568386	0.063921729	0.017377862	0.030375997	0.007074371	0.036901047	0.004060526	0.025224252	0.005418983	1.956883816	0.0100511	0	0.035772711	0.064671479	0.002145323	0.051613957	0.001907779	0.003852674	0.015811553	0.00754946	0.002256672	0.001284225	0.001566309	0	0.001158029	0.027228533	0.000757173	0.00102441	0.001054104	0.000616131	0.000801713	0.016880503	0.000467666	0.016338605	0.000482512	0	0.001655388	0	0.002776301	0.000579015	0.000779443	0.002293789	0.000237544	0.000571591	0.000764596	0.000690364	0.000853675	0	0.001106066	0.000193005	0.001224839	0.001351034	0.00179643	0.001209992	0.002130477	0	0.002627836	0	0.002850533	0	0.003704209	0	0.005485792	0.001885509	0.006242965	0	0.02906208	0	0.037487485	6.68094E-05	0.002271519	0	0.001365881	0	0.001217415	0.012901633	0.000831406	0	0.001833546	17.68963881	1.26	3.05	0.36	0.4	0.26
Jan-02	2.015207335	2.25	1.474268874	0.671383811	0.268824386	35.92696463	1.8530644	0.409070793	0.096094377	0.050993823	0.016469147	0.011536057	0.021005642	0.061082654	0.004578242	0.083166758	0.004905259	0.996658234	0.007604891	0.097026724	0.007584018	0.042818391	0.001781201	0.118206312	0.002330868	0	0.014555748	0	0.006171582	0.000528794	0.001440268	0.00159334	0.000410511	0.062446386	0.000953221	0.00076536	0.001398521	0.000340933	0.000786233	0.109676031	0.000876685	0.104388092	0.00082798	0.000424427	0.001537677	0.004077279	0.001189786	0.001628129	0.000250481	0.003381498	0.000299186	0	0.000660992	0.000410511	0.000751444	0.000333975	0.000994967	6.95781E-06	0.001078461	0.000208734	0.001572466	0.000862769	0.002149965	0.001523761	0.002518729	0.002567434	0.002852704	0	0.003548485	0	0.004926133	0	0.005649745	0.017283211	0.026620599	0	0.033592329	0	0.004223393	0.001308069	0.000431385	0.00028527	0.001245449	0.017916373	0.00082798	6.95781E-06	0.001607255	12.09268174	1.26	2.45	0.33	0.37	0.26
Jan-02	1.017430731	1.27	0.648094824	0.963339424	0.318695036	3.763302485	2.329855011	0.175630463	0.225020844	0.070397739	0.013652683	0	0.021133317	0.184916526	0.00566121	0	0.008306373	0.560886638	0.00531132	0	0.011504362	0.056640089	0.001931389	0.099074671	0.002197305	0.002428232	0.0145484	0.008544298	0.002092338	0.000909712	0.001497526	0.001917394	0.000412869	0.072252153	0.001007681	0.00085373	0.001511522	0	0.000755761	0.001847416	0.000335894	0.013666678	0.000454856	0.000286909	0.001532515	0.00085373	0.001686467	0.000587814	0.000741765	0.003051035	0.000223929	0.000566821	0.000748763	0.000363885	0.000776754	0	0.001000684	0.000720772	0.001133642	0.000174945	0.001630484	0.001140639	0.002064347	0.002204303	0.002778122	0.001441544	0.002834104	0	0.003435914	0	0.004989422	0.001140639	0.005878141	0	0.026878501	0	0.033939268	0.001154635	0.002106334	0	0.001245606	0.000160949	0.001084657	0.005388296	0.000678785	0.000671788	0.001714458	8.978160947	1.26	2.5	0.34	0.61	0.26
Jan-02	3.744753356	3.23	2.189427792	0.898556559	0.230104587	3.840225392	2.923938038	0.130478734	0.303858402	0.006330674	0.054134572	0.018476652	0.022892106	0.060639356	0.00433188	0.026840942	0.004902964	1.796894486	0.009562173	0.007619094	0.031235502	0.075842723	0.002152011	0.053459021	0.001880398	0.001079488	0.015621233	0.002061473	0.009297524	0	0.002709166	0.00254202	0.000508404	0.078308134	0.001037701	0.000905377	0.001594856	0.000661622	0.000793946	0.012640454	0.000424831	0.036709549	0.000571084	0.000961092	0.001539141	0	0.00371901	0.001107346	0.00025072	0.007542486	0.000292506	0.000640728	0.000773053	0.000320364	0.000745195	0	0.000981986	0	0.001072523	0.000146253	0.001566998	0	0.001901291	0	0.002548984	0.002221656	0.002535055	0	0.003189712	0.003356859	0.005021359	0.005864056	0.006031203	0	0.026339502	0.013455293	0.033812343	0.001566998	0.002451482	0.000285542	0.001267528	0	0.001218777	0.019284527	0.000842697	0	0.001629678	16.10874364	1.26	2.87	0.35	0.61	0.26
Jan-02	4.12305176	0.3	2.227813015	1.512061646	0.09325024	16.02329445	1.469700335	0.231675434	0.280582019	0.075577278	0.018536785	0.027502648	0.007721369	0.055575977	0.004228532	0	0.013751324	1.704036591	0.009515916	0.360683482	0.012486202	0.06303607	0.002042072	0.079977702	0.002055823	0.002399606	0.015545872	0	0.009172133	0.000213146	0.002709011	0.002537119	0.000508799	0.087575308	0.001079479	0.000990095	0.001718916	0.000116886	0.000783825	0.006855035	0.000385037	0.024312341	0.000515675	0.000763198	0.001512646	0.002901529	0.000749447	0.00109323	0.000240648	0.005885567	0.000268151	0	0.00072882	0.00052255	0.000756323	0.000742572	0.000990095	0.000192519	0.001086355	0.000735696	0.001588278	0.001567651	0.001973315	0.003623474	0.000900712	0.001416386	0.002667757	0	0.003176556	0.001615781	0.00503986	0.001732667	0.005789307	0	0.026430045	0.013022504	0.033381339	0.000226897	0.002152082	0	0.001210117	0	0.001106982	0.009316522	0.000721945	0.001175738	0.00166391	29.67810788	1.26	2.92	0.35	0.61	0.26
Jan-02	2.148121212	3.64	1.673126976	0.887793078	0.147967368	54.63598534	2.03084018	0.165172295	0.315827371	0.05626893	0.017237898	0.0280237	0.007151305	0.055154351	0.004257553	0.02171006	0.003966793	0.983370172	0.008992783	0.136193242	0.007898973	0.079128183	0.002208389	0.142223045	0.002596069	0.004229862	0.014267995	0.003087591	0.006078263	0.00043614	0.001426107	0.003911411	0.00043614	0.078664352	0.001031505	0.001107656	0.001599179	0.00033922	0.000775359	0.067726248	0.000713054	0.085933346	0.000761514	0.000505368	0.00186917	0	0.014676443	0.000636902	0.000823819	0.01396339	0.000498445	0.000789205	0.000934585	0.000837665	0.000256145	0	0.00123919	0.001017659	0.001100733	0.000138457	0.001571487	0.001356879	0.002166852	0.001564564	0.002679143	0.002111469	0.002997594	0	0.003634497	0.00429909	0.005282135	0.009491228	0.001986858	0	0.02654221	0.009934291	0.03394966	0.001010736	0.003696802	0	0.001253036	0.00033922	0.002443766	0.086092571	0.001405339	0.000228454	0.001696098	16.93606192	1.26	3.49	0.37	0.55	0.26
Jan-02	1.104625017	1.51	0.683084089	0.636848133	0.323565639	4.860657087	2.874805827	0.179652027	0.243231959	0.078841035	0.014699176	0.015480391	0.017748655	0.064326883	0.004008866	0.006379922	0.007586008	0.514580804	0.005331449	0.000315227	0.011368733	0.060509895	0.002001007	0.094294015	0.002165473	0.000753804	0.015117195	0.003940339	0.00644845	0.00044543	0.001493902	0.002186031	0.000424871	0.064402264	0.000973092	0.001158117	0.001445933	0	0.000788068	0.008353518	0.000404313	0.021634172	0.000507104	0	0.001630958	0	0.00344694	0.000630454	0.000774362	0.008353518	0.000308374	0	0.000849743	0.000390607	0.000836037	0.000157614	0.001103295	0.00096624	0.001226645	0	0.001754307	0.000534515	0.002028418	0.002295676	0.002720547	0.001747454	0.002871308	0	0.003453792	0.003316737	0.005310891	0	0.005961904	0	0.028144296	0	0.035826243	0	0.002275117	0	0.001356847	0.000246699	0.001260908	0.01741287	0.000863448	0.001788571	0.001870804	8.335700552	1.26	2.39	0.33	0.44	0.26
Jan-02	1.68274304	1.41	0.815534193	0.661931994	0.378187302	4.008041895	2.1773255	0	0.269674163	0.01980926	0.044452092	0.056494111	0.005622868	0.061865522	0.00398141	0.005916235	0.007823121	0.666404195	0.005839401	0	0.013411065	0.07196573	0.002263117	0.099276805	0.002228193	0.004568144	0.014842975	0.009723022	0.002137388	0.00103377	0.001536685	0.001899901	0.000412111	0.052959736	0.000901056	0.000153668	0.001264272	0.000286382	0.000775327	0.007278297	0.000391156	0.01244016	0.000447035	0.000621659	0.001592564	0.001899901	0.000530855	0.00150176	0.000258442	0.002814927	0.000223518	0.000342262	0.000754372	0.000551809	0.000803267	0.000461005	0.001047739	0.000342262	0.001159498	0	0.001676383	0.002095479	0.002256132	0	0.002703168	0.001585579	0.002535529	0.002612364	0.003597239	0.005280607	0.005462215	0	0.005867341	0.006936035	0.027555547	0	0.035106256	0	0.002081509	0	0.001292212	0	0.001138544	0.003750907	0.000677538	0.000663568	0.001753217	9.264810648	1.26	2.97	0.35	0.43	0.26
Jan-02	3.094090543	1.23	1.350359657	2.121271751	0.557477048	18.12903955	3.600527735	0.674333308	0.092657837	0.099449202	0.016522373	0.014849139	0.02416676	0.11013822	0.004868785	0.018687736	0.00431104	1.539566301	0.008608957	0.007408165	0.026049969	0.127953249	0.002696861	0.16247438	0.002670614	0	0.015052551	0	0.009015783	0	0.002631244	0.004376657	0.00049869	0.103629008	0.001108928	0.000866145	0.001883209	0.000465881	0.000708664	0.020649686	0.000452758	0.042559219	0.000564307	0.001305779	0.00146326	0.006437033	0.001017064	0.001443575	0.000236221	0.00973757	0.000321524	0.000131234	0.000754596	0.000918639	0.000242783	0	0.000931762	0.00057743	0.001030188	0.001542001	0.00049869	0	0.00204069	0.001568248	0.002709984	0	0.002716546	0.00134515	0.003188989	0.001712605	0.004783483	0.002139116	0.005551202	0.011305818	0.02532162	0.028497485	0.032067053	0	0.002552503	0	0.001148298	0.000262468	0.001181107	0.014593232	0.000754596	3.93702E-05	0.001548562	16.87276845	1.26	4.71	0.42	0.84	0.27
Jan-02	4.679541909	8.07	4.128783774	2.030906848	0.130863685	5.605144217	3.439840975	0	0.340365373	0.051533749	0.057844863	0.029879617	0.008316645	0.114862269	0.005392496	0	0.01564455	1.997362291	0.010455412	0.212838802	0.013582919	0.133234622	0.002811952	0.171732415	0.002875063	0	0.016226574	0	0.006865089	0.001584791	0.001626865	0.015742722	0.000624099	0.41422644	0.002138766	0.004095212	0.006556546	0.000694223	0.000813432	0.006044644	0.000378667	0.069352127	0.000701235	0.000147259	0.001619853	0.00137442	0.005203163	0.002931162	0.000280494	0.006886126	0.000315556	0.000224395	0.000764346	0.000483852	0.000792395	0.000631111	0.001072889	0.000750321	0.001150025	0	0.001647902	0	0.002110717	0.000813432	0.002840001	0.001143013	0.002973236	0	0.003541236	0.00486657	0.005322373	0.004536989	0.005981533	0.041583227	0.009186177	0	0.034528804	0	0.003176594	0.000294519	0.001304297	0.000343605	0.001388445	0.027853048	0.000960692	0	0.001696988	34.0898311	1.26	5.73	0.47	0.78	0.27
Jan-02	1.860328314	2.45	1.272977596	1.225020888	0.023525965	3.396163717	0.735733617	0.218545453	0.256416044	0.03732072	0.044807422	0.013711522	0.018752005	0.035107137	0.00357416	0.001219585	0.008981223	0.838320366	0.006718294	0.03732072	0.005717247	0.029227749	0.001557967	0.018632161	0.00150157	0	0.014867661	0	0.006288266	0.000211489	0.001431074	0.00508278	0.000465275	0.181922647	0.001466322	0.001022196	0.003045438	0.000394779	0.000775459	0.005068681	0.000366581	0.026661685	0.000521672	0	0.001565017	0.001254833	0.001966846	0.000690863	0.000740211	0.003038389	0.000232638	0.000535772	0.000733161	0.000479375	0.000803657	0	0.001029245	0.000281985	0.001156139	0.000359531	0.001684861	0.00018329	0.001987995	0.001205486	0.002559014	0.002749354	0.003186431	0	0.003686954	0.004532909	0.005103929	0.008826132	0.001995044	0.012365044	0.027493541	0	0.034959095	0	0.002340476	0.000155092	0.00131123	0	0.001113841	0.007317512	0.000726111	0	0.001713059	10.59981753	1.26	1.62	0.31	0.56	0.26
Jan-02	1.13352437	1.04	0.573384092	1.294181419	0.051573448	5.350847803	0.867597566	0.218217386	0.227617244	0.040220081	0.0131998	0.030999531	0.005744741	0.036916683	0.003117194	0.009406754	0.00231031	0.506392334	0.005379229	0.157763129	0.00555164	0.033771903	0.001558597	0.024820314	0.001468943	0	0.015661832	0	0.009303307	0	0.002758579	0.003406845	0.00052413	0.147404665	0.001331014	0.000799988	0.002537893	0.000751713	0.000786195	0.003965457	0.000358615	0.024268598	0.000510337	0.001206878	0.001510322	0.001448254	0.001593079	0.000682748	0.000689645	0.002289621	0.000255169	0.000303444	0.000675852	0.000268961	0.000744816	0	0.000958606	0.000234479	0.001082742	0.000820677	0.00157239	0	0.002013763	0	0.002558582	0	0.002613754	0	0.003503395	0	0.005255093	0	0.005710258	0.013592898	0.026337532	0.023351371	0.03352363	6.89645E-05	0.002165484	0.000462062	0.001241361	0	0.001082742	0.004724066	0.000648266	0.000420683	0.001627562	6.36955875	1.26	1.43	0.3	0.46	0.26
Feb-02	1.755429845	2.84	1.318237789	0.572955938	0.234614627	1.696390575	1.119517311	0.061227489	0.250587004	0.00871656	0.040550341	0.022108751	0.005373802	0.032200497	0.002961938	0.010557193	0.002820893	0.851987351	0.006481002	0	0.015987413	0.03126255	0.001565596	0.046297911	0.001692536	0	0.014048049	0.000211567	0.005973242	0.000550074	0.00138929	0.00119888	0.000387873	0.059887565	0.000937947	0.000691119	0.001346977	0.000775746	0.00025388	0.004132609	0.000352612	0.014823794	0.000451343	0	0.001438656	0.00098026	0.001318768	0.000430186	0.000669962	0.000930895	0.000218619	0.000176306	0.000620597	0.000155149	0.000684067	2.82089E-05	0.000888581	9.87313E-05	0.000994365	0.000839216	0.001459812	0.001565596	0.00192526	0	0.002475334	0.00119888	0.0025247	8.46268E-05	0.003349811	0.000832164	0.00483078	0.00198873	0.005402011	0.008977493	0.026029793	0	0.03224281	0	0.00198873	0.000514813	0.001184775	0	0.001001417	0.002961938	0.000585335	0.000303246	0.001502126	9.722208752	1.26	1.2	0.29	0.23	0.25
Feb-02	1.907773793	3.29	1.509863033	1.368054619	0.267753874	4.974193509	1.441387614	0.374267204	0.084205732	0.046349611	0.014158068	0.039354972	0.005981902	0.063019268	0.003544581	0.000857451	0.009485973	0.835670326	0.00652878	0.024116651	0.005934641	0.058448446	0.001924201	0.085360253	0.002072736	0	0.01570418	0	0.009438712	4.72611E-05	0.002754646	0.001627131	0.000472611	0.1011387	0.001107259	0.001296304	0.001863437	0.000290318	0.000702165	0.008000625	0.000364585	0.027249385	0.000492865	0	0.001525858	0.001087005	0.002619614	8.1019E-05	0.000729171	0.003186747	0.000236305	0	0.000735922	0.00089796	0.000270063	0.000378089	0.001032992	0.00038484	0.001141017	0.000452356	0.001660889	0	0.002113245	0.000182293	0.002720888	0	0.002734391	0	0.003551332	0	0.005178463	0.00388216	0.005752348	0.008176166	0.026526966	0.023637289	0.034392559	0.000884457	0.002295538	0	0.001289552	0.000411847	0.001161272	0.012287879	0.00076968	0.001282801	0.001741908	15.51918667	1.26	4.05	0.4	0.79	0.27
